TransactionID,CustomerID,Product,Category,PurchaseDate,Price,Quantity,PaymentMethod,CustomerRegion,Returned,DeliveryDays,SatisfactionRating
5763,34680787,Tablet,Tablets,2022-08-29,1884.46,2,PayPal,South,0,1,5
5764,13100576,Smartwatch,Wearables,2022-08-29,390.82,2,Cash,East,0,11,1
5765,26782572,Tablet,Tablets,2022-08-29,1755.75,1,PayPal,West,0,9,1
5766,41491128,Smartwatch,Wearables,2022-08-29,1487.99,3,PayPal,East,0,11,5
5767,98855162,Headphones,Accessories,2022-08-29,543.03,4,PayPal,East,0,13,4
5768,43775489,Headphones,Accessories,2022-08-29,181.2,1,Wire Transfer,East,0,3,3
5769,20746107,Monitor,Accessories,2022-08-29,572.59,2,Wire Transfer,West,0,13,3
5770,38262427,Smartphone,Phones,2022-08-29,1828.81,1,Wire Transfer,West,0,5,5
5771,32402343,Smartwatch,Wearables,2022-08-29,1284.7,2,Credit Card,West,0,11,4
5772,63290556,Laptop,Computers,2022-08-29,1456.06,3,PayPal,South,0,10,2
5773,23825676,Headphones,Accessories,2022-08-29,551.45,2,Cash,South,0,12,5
5774,22825003,Headphones,Accessories,2022-08-29,1452.81,1,PayPal,South,0,9,3
5775,18562070,Headphones,Accessories,2022-08-29,104.84,3,PayPal,East,0,6,4
5776,73509922,Monitor,Accessories,2022-08-29,781.88,2,Credit Card,East,1,12,1
5777,83609531,Monitor,Accessories,2022-08-29,1272.17,4,PayPal,South,0,9,4
5778,17224328,Headphones,Accessories,2022-08-29,334.89,2,Wire Transfer,West,0,8,4
5779,13538638,Tablet,Tablets,2022-08-29,1654.86,3,PayPal,East,0,8,3
5780,63286118,Monitor,Accessories,2022-08-29,508.31,1,Cash,South,0,1,3
5781,80327779,Headphones,Accessories,2022-08-29,1321.95,3,Wire Transfer,West,0,13,2
5782,21173787,Smartphone,Phones,2022-08-29,840.13,1,Cash,West,0,9,2
5783,23949034,Headphones,Accessories,2022-08-29,1212.29,2,PayPal,South,0,6,5
5784,45225746,Smartphone,Phones,2022-08-29,259.53,2,PayPal,South,0,9,1
5785,92960269,Smartphone,Phones,2022-08-30,82.98,3,Cash,West,0,3,2
5786,30840572,Smartwatch,Wearables,2022-08-30,1823.65,4,Cash,West,0,12,3
5787,21316066,Monitor,Accessories,2022-08-30,575.78,2,Credit Card,South,0,3,4
5788,97890153,Smartphone,Phones,2022-08-30,1648.37,4,Wire Transfer,East,0,6,5
5789,62324272,Laptop,Computers,2022-08-30,1998.73,4,Cash,North,0,9,2
5790,51523026,Smartphone,Phones,2022-08-30,462.29,3,Cash,South,0,7,4
5791,40783635,Smartphone,Phones,2022-08-30,567.08,2,Cash,East,0,14,4
5792,43204998,Headphones,Accessories,2022-08-30,1342.58,4,Cash,East,0,13,2
5793,48141360,Headphones,Accessories,2022-08-30,1932.62,2,Wire Transfer,West,0,3,1
5794,69479985,Laptop,Computers,2022-08-30,1835.84,1,Credit Card,North,0,3,1
5795,94084814,Tablet,Tablets,2022-08-30,1030.61,4,Cash,West,0,2,5
5796,26966692,Laptop,Computers,2022-08-30,1600.47,3,Wire Transfer,North,0,9,1
5797,27619715,Monitor,Accessories,2022-08-30,314.7,3,Wire Transfer,West,0,13,5
5798,80698159,Smartwatch,Wearables,2022-08-30,1956.0,4,Wire Transfer,West,0,3,3
5799,32898616,Laptop,Computers,2022-08-30,1930.49,2,Wire Transfer,South,0,11,2
5800,13834774,Smartwatch,Wearables,2022-08-30,369.27,1,Credit Card,North,0,5,4
5801,14718421,Tablet,Tablets,2022-08-30,633.88,1,Wire Transfer,West,0,14,5
5802,99060057,Tablet,Tablets,2022-08-30,245.3,3,PayPal,East,0,14,1
5803,57894420,Smartphone,Phones,2022-08-30,579.85,3,Credit Card,West,0,9,5
5804,53647781,Smartwatch,Wearables,2022-08-30,1641.11,2,Credit Card,South,0,8,5
5805,73908407,Monitor,Accessories,2022-08-30,787.72,3,Credit Card,East,0,2,1
5806,72705646,Smartwatch,Wearables,2022-08-30,222.37,2,PayPal,East,0,3,1
5807,82555977,Smartwatch,Wearables,2022-08-30,717.34,4,Cash,North,0,2,2
5808,46562845,Headphones,Accessories,2022-08-30,1963.7,1,PayPal,North,0,8,4
5809,83624500,Monitor,Accessories,2022-08-31,1277.88,4,Credit Card,East,0,6,2
5810,69706076,Tablet,Tablets,2022-08-31,861.51,3,Credit Card,East,0,6,2
5811,28134815,Tablet,Tablets,2022-08-31,374.75,1,Credit Card,North,0,12,1
5812,82381952,Smartphone,Phones,2022-08-31,1973.04,1,Cash,West,0,9,1
5813,33761455,Tablet,Tablets,2022-08-31,1650.66,4,PayPal,North,0,8,4
5814,89299984,Headphones,Accessories,2022-08-31,598.88,2,Cash,West,0,4,5
5815,90206393,Headphones,Accessories,2022-08-31,186.63,1,Wire Transfer,South,0,12,2
5816,71276220,Headphones,Accessories,2022-08-31,160.42,2,Cash,North,0,4,4
5817,94697764,Tablet,Tablets,2022-08-31,284.74,4,Wire Transfer,North,0,9,2
5818,95342494,Smartwatch,Wearables,2022-08-31,1182.5,4,Wire Transfer,South,0,1,5
5819,85696716,Monitor,Accessories,2022-08-31,1861.09,2,PayPal,South,0,13,2
5820,68381674,Monitor,Accessories,2022-08-31,1018.65,4,PayPal,West,0,2,3
5821,80257585,Headphones,Accessories,2022-08-31,1693.74,1,PayPal,North,0,2,4
5822,95870691,Monitor,Accessories,2022-08-31,919.48,4,Wire Transfer,South,0,13,1
5823,95836028,Tablet,Tablets,2022-08-31,1431.74,4,Cash,West,0,13,2
5824,81643293,Monitor,Accessories,2022-08-31,1477.15,1,Credit Card,South,0,6,4
5825,51562039,Headphones,Accessories,2022-08-31,389.23,2,Credit Card,East,0,4,4
5826,56596140,Laptop,Computers,2022-08-31,754.37,4,Wire Transfer,North,0,13,2
5827,74646194,Smartphone,Phones,2022-08-31,1292.74,2,Wire Transfer,North,1,11,1
5828,82433029,Laptop,Computers,2022-08-31,187.86,1,Credit Card,South,0,10,1
5829,40484663,Smartphone,Phones,2022-08-31,755.0,2,Credit Card,South,0,13,2
5830,22019737,Headphones,Accessories,2022-08-31,1092.86,2,Credit Card,East,1,3,4
5831,69305486,Smartwatch,Wearables,2022-08-31,1992.64,3,Wire Transfer,North,0,3,1
5832,51321368,Laptop,Computers,2022-08-31,975.34,3,Credit Card,North,0,3,2
5833,59094606,Tablet,Tablets,2022-09-01,1641.31,4,PayPal,East,1,6,2
5834,65325058,Tablet,Tablets,2022-09-01,892.53,3,Wire Transfer,North,0,14,2
5835,44870711,Smartwatch,Wearables,2022-09-01,1602.96,3,Cash,North,0,8,4
5836,30900054,Tablet,Tablets,2022-09-01,1211.06,3,Cash,North,0,11,1
5837,50744867,Smartphone,Phones,2022-09-01,1778.86,2,Cash,North,0,7,4
5838,11416778,Smartwatch,Wearables,2022-09-01,851.34,2,Cash,North,0,14,3
5839,10012394,Headphones,Accessories,2022-09-01,1228.39,3,Credit Card,North,0,4,1
5840,80238316,Tablet,Tablets,2022-09-01,1278.54,1,Wire Transfer,East,0,11,4
5841,28293937,Smartwatch,Wearables,2022-09-01,863.9,3,Cash,West,0,12,1
5842,56155452,Laptop,Computers,2022-09-01,331.41,1,Wire Transfer,North,0,4,3
5843,48488577,Headphones,Accessories,2022-09-01,232.44,2,Cash,North,0,11,5
5844,72974683,Smartwatch,Wearables,2022-09-01,82.51,1,Wire Transfer,South,1,10,2
5845,81819757,Headphones,Accessories,2022-09-01,1753.39,2,PayPal,South,1,11,4
5846,11116303,Laptop,Computers,2022-09-01,511.13,1,Credit Card,West,0,11,3
5847,76025948,Smartwatch,Wearables,2022-09-01,462.44,2,Cash,West,0,14,3
5848,74030858,Laptop,Computers,2022-09-01,1485.27,2,PayPal,West,0,11,1
5849,50213043,Smartphone,Phones,2022-09-01,674.03,3,Cash,North,0,2,1
5850,11225756,Smartphone,Phones,2022-09-01,1036.79,4,PayPal,South,0,14,2
5851,67772049,Smartwatch,Wearables,2022-09-01,366.9,4,PayPal,North,0,1,1
5852,49315407,Headphones,Accessories,2022-09-01,1921.5,2,PayPal,North,0,9,4
5853,90128487,Smartwatch,Wearables,2022-09-01,1710.58,3,Credit Card,South,0,12,4
5854,41033204,Headphones,Accessories,2022-09-01,1734.39,4,Credit Card,South,1,12,4
5855,10968781,Smartphone,Phones,2022-09-01,843.21,4,Cash,West,0,2,5
5856,83579795,Laptop,Computers,2022-09-01,1536.6,3,Cash,South,0,13,4
5857,60149632,Smartwatch,Wearables,2022-09-02,330.56,3,Wire Transfer,South,0,8,1
5858,35309568,Smartphone,Phones,2022-09-02,66.81,4,Credit Card,South,0,9,1
5859,65262252,Tablet,Tablets,2022-09-02,88.95,4,Credit Card,West,0,4,4
5860,85236332,Monitor,Accessories,2022-09-02,1193.87,1,Cash,East,0,8,3
5861,68667423,Laptop,Computers,2022-09-02,938.02,1,Cash,North,0,9,3
5862,62982727,Smartwatch,Wearables,2022-09-02,1060.13,2,Cash,West,0,10,3
5863,43540489,Tablet,Tablets,2022-09-02,64.55,4,Credit Card,West,0,10,2
5864,31913660,Headphones,Accessories,2022-09-02,874.24,3,Cash,East,1,5,5
5865,96703417,Monitor,Accessories,2022-09-02,1450.23,3,Credit Card,West,0,13,4
5866,62307771,Laptop,Computers,2022-09-02,913.25,4,Cash,East,0,14,2
5867,60782359,Tablet,Tablets,2022-09-02,1477.83,2,Wire Transfer,West,0,7,3
5868,39607414,Smartphone,Phones,2022-09-02,504.39,3,PayPal,East,0,10,4
5869,45296615,Tablet,Tablets,2022-09-02,1635.63,4,Cash,South,0,4,2
5870,20631350,Headphones,Accessories,2022-09-02,1197.44,4,Credit Card,North,0,1,1
5871,66672010,Smartwatch,Wearables,2022-09-02,460.99,2,Cash,South,0,3,3
5872,93929434,Smartphone,Phones,2022-09-02,511.6,4,Cash,South,0,5,2
5873,42153442,Tablet,Tablets,2022-09-02,1274.66,3,Cash,West,0,3,1
5874,79338228,Smartphone,Phones,2022-09-02,1668.38,1,Credit Card,North,0,12,3
5875,92304487,Smartphone,Phones,2022-09-02,860.47,2,Cash,West,0,13,5
5876,46489118,Monitor,Accessories,2022-09-02,553.69,4,Credit Card,North,0,11,3
5877,48208680,Smartwatch,Wearables,2022-09-02,1740.67,2,Cash,South,0,7,5
5878,97034430,Tablet,Tablets,2022-09-02,1355.07,4,Wire Transfer,East,0,12,5
5879,81396350,Headphones,Accessories,2022-09-02,923.77,1,PayPal,North,0,9,5
5880,46080681,Headphones,Accessories,2022-09-02,1001.41,2,Cash,East,0,12,4
5881,65419020,Monitor,Accessories,2022-09-03,448.3,4,Wire Transfer,East,0,6,4
5882,35233016,Laptop,Computers,2022-09-03,1272.27,1,Cash,North,0,13,5
5883,19189076,Laptop,Computers,2022-09-03,749.55,3,Wire Transfer,West,0,10,1
5884,34482277,Laptop,Computers,2022-09-03,1991.51,4,Wire Transfer,West,0,1,5
5885,28337367,Monitor,Accessories,2022-09-03,986.36,1,PayPal,South,0,7,2
5886,48868823,Smartwatch,Wearables,2022-09-03,997.48,1,Wire Transfer,East,0,3,5
5887,24811778,Laptop,Computers,2022-09-03,1153.41,2,Credit Card,North,0,5,4
5888,95482292,Tablet,Tablets,2022-09-03,1837.67,4,Credit Card,South,0,10,4
5889,71115104,Headphones,Accessories,2022-09-03,1611.6,3,Credit Card,South,0,4,2
5890,92910238,Tablet,Tablets,2022-09-03,929.7,4,PayPal,South,0,10,2
5891,70769389,Headphones,Accessories,2022-09-03,1451.46,1,Wire Transfer,North,0,5,3
5892,46525224,Monitor,Accessories,2022-09-03,1193.16,3,Wire Transfer,North,0,5,1
5893,93584597,Tablet,Tablets,2022-09-03,1010.12,1,PayPal,South,0,6,1
5894,76034587,Smartwatch,Wearables,2022-09-03,425.02,2,PayPal,West,0,14,1
5895,35204672,Tablet,Tablets,2022-09-03,954.68,4,Cash,South,0,10,4
5896,53036072,Laptop,Computers,2022-09-03,529.35,1,Credit Card,South,0,12,1
5897,12603206,Tablet,Tablets,2022-09-03,1833.94,1,Wire Transfer,West,0,10,3
5898,30421134,Headphones,Accessories,2022-09-03,704.04,4,PayPal,South,0,13,3
5899,16661503,Laptop,Computers,2022-09-03,1906.91,3,PayPal,West,0,13,1
5900,81802559,Laptop,Computers,2022-09-03,1089.46,1,Wire Transfer,North,0,11,2
5901,12970357,Monitor,Accessories,2022-09-03,1281.51,4,Cash,South,0,6,3
5902,34956121,Smartwatch,Wearables,2022-09-03,1108.73,2,Credit Card,South,0,8,2
5903,23726915,Tablet,Tablets,2022-09-03,302.29,2,Credit Card,South,0,8,4
5904,47864772,Smartwatch,Wearables,2022-09-03,782.85,4,PayPal,East,0,11,3
5905,46130759,Smartphone,Phones,2022-09-04,243.33,1,PayPal,East,0,9,2
5906,26782477,Monitor,Accessories,2022-09-04,1264.76,4,Cash,West,0,8,1
5907,68843284,Laptop,Computers,2022-09-04,921.4,4,Cash,East,0,13,4
5908,11101134,Laptop,Computers,2022-09-04,1567.07,1,Cash,West,0,11,5
5909,41247296,Laptop,Computers,2022-09-04,479.92,3,PayPal,East,0,2,5
5910,22106034,Smartphone,Phones,2022-09-04,370.9,3,Cash,North,0,14,1
5911,30224423,Smartphone,Phones,2022-09-04,842.35,2,Cash,East,0,14,4
5912,11976335,Smartwatch,Wearables,2022-09-04,1856.84,3,Cash,West,1,12,4
5913,76247126,Smartwatch,Wearables,2022-09-04,1435.32,4,Credit Card,West,0,10,4
5914,39150491,Smartwatch,Wearables,2022-09-04,866.9,1,Cash,South,0,12,4
5915,55890766,Tablet,Tablets,2022-09-04,1058.68,2,PayPal,West,0,11,5
5916,66404064,Monitor,Accessories,2022-09-04,214.22,3,Credit Card,North,0,1,2
5917,51819114,Smartwatch,Wearables,2022-09-04,1969.92,4,PayPal,West,0,10,4
5918,76893545,Smartwatch,Wearables,2022-09-04,1349.49,2,Cash,West,0,2,2
5919,59848072,Laptop,Computers,2022-09-04,606.54,1,Wire Transfer,North,0,2,4
5920,72234675,Laptop,Computers,2022-09-04,1192.33,3,Cash,North,0,12,3
5921,14259684,Smartphone,Phones,2022-09-04,263.49,4,Wire Transfer,North,0,3,3
5922,54325223,Smartphone,Phones,2022-09-04,1933.38,1,Wire Transfer,North,0,10,3
5923,20767361,Headphones,Accessories,2022-09-04,390.83,4,Credit Card,East,0,7,4
5924,29607576,Tablet,Tablets,2022-09-04,1313.66,4,Cash,East,0,2,2
5925,17521339,Tablet,Tablets,2022-09-04,528.64,4,Wire Transfer,West,0,14,5
5926,45769504,Smartwatch,Wearables,2022-09-04,1449.24,1,Wire Transfer,East,0,1,1
5927,62669959,Laptop,Computers,2022-09-04,1564.8,2,Cash,South,0,14,5
5928,19581091,Smartwatch,Wearables,2022-09-04,1363.17,4,Wire Transfer,North,0,6,4
5929,82905989,Smartphone,Phones,2022-09-05,1248.27,2,PayPal,South,0,9,3
5930,73102032,Smartwatch,Wearables,2022-09-05,1790.31,2,Wire Transfer,South,0,3,3
5931,34374441,Smartphone,Phones,2022-09-05,203.32,3,Credit Card,North,0,6,2
5932,35795612,Headphones,Accessories,2022-09-05,695.28,3,Credit Card,East,0,3,4
5933,43565097,Smartphone,Phones,2022-09-05,534.16,2,Credit Card,West,0,14,5
5934,61214452,Smartphone,Phones,2022-09-05,1976.63,3,PayPal,North,0,13,4
5935,11693222,Tablet,Tablets,2022-09-05,809.31,3,PayPal,North,0,1,4
5936,26369402,Smartphone,Phones,2022-09-05,1478.59,2,Wire Transfer,West,0,14,3
5937,43415162,Smartwatch,Wearables,2022-09-05,1385.21,1,Credit Card,West,0,13,5
5938,61646699,Tablet,Tablets,2022-09-05,463.56,3,Credit Card,North,0,12,1
5939,69453211,Smartphone,Phones,2022-09-05,516.05,3,PayPal,West,0,5,3
5940,43173547,Smartphone,Phones,2022-09-05,598.5,1,Wire Transfer,East,0,10,5
5941,14497675,Smartwatch,Wearables,2022-09-05,851.7,1,Wire Transfer,North,0,14,2
5942,36733470,Smartwatch,Wearables,2022-09-05,506.93,1,PayPal,West,0,13,3
5943,71852177,Monitor,Accessories,2022-09-05,88.32,2,Wire Transfer,South,0,11,2
5944,22611138,Laptop,Computers,2022-09-05,1764.82,1,PayPal,North,0,4,3
5945,79946108,Headphones,Accessories,2022-09-05,1932.94,2,PayPal,East,0,7,4
5946,99390064,Monitor,Accessories,2022-09-05,716.06,4,PayPal,South,0,6,5
5947,37977300,Laptop,Computers,2022-09-05,710.09,4,Credit Card,South,1,10,2
5948,73461570,Headphones,Accessories,2022-09-05,63.83,1,Credit Card,West,0,7,3
5949,62227199,Tablet,Tablets,2022-09-05,1376.49,1,Wire Transfer,West,0,5,2
5950,51890609,Monitor,Accessories,2022-09-05,1659.61,4,Credit Card,West,0,4,3
5951,53360807,Laptop,Computers,2022-09-05,335.89,2,PayPal,North,1,7,3
5952,31288466,Laptop,Computers,2022-09-05,361.35,2,Cash,East,1,7,1
5953,94444996,Smartwatch,Wearables,2022-09-06,1590.66,1,PayPal,South,0,6,1
5954,15662097,Tablet,Tablets,2022-09-06,1251.77,1,PayPal,East,0,8,1
5955,83763371,Smartwatch,Wearables,2022-09-06,137.48,1,PayPal,West,0,4,2
5956,79917538,Monitor,Accessories,2022-09-06,1263.97,4,Cash,North,1,10,4
5957,26393556,Headphones,Accessories,2022-09-06,652.39,3,Wire Transfer,West,0,5,3
5958,43999060,Tablet,Tablets,2022-09-06,769.01,1,Credit Card,South,0,4,5
5959,74589542,Headphones,Accessories,2022-09-06,1550.98,2,Cash,East,0,12,1
5960,95700705,Laptop,Computers,2022-09-06,1631.32,3,Wire Transfer,East,0,1,2
5961,50106013,Smartphone,Phones,2022-09-06,830.7,2,Credit Card,East,0,12,2
5962,36672234,Tablet,Tablets,2022-09-06,1896.95,3,PayPal,North,0,8,2
5963,58375646,Smartphone,Phones,2022-09-06,842.6,4,Cash,East,0,1,5
5964,16991067,Headphones,Accessories,2022-09-06,1555.08,3,Credit Card,West,0,5,5
5965,99482259,Tablet,Tablets,2022-09-06,993.56,2,Cash,North,0,6,1
5966,39231043,Tablet,Tablets,2022-09-06,1800.19,3,Wire Transfer,South,0,6,5
5967,25157001,Monitor,Accessories,2022-09-06,1820.13,4,Wire Transfer,North,0,13,1
5968,41670798,Smartphone,Phones,2022-09-06,220.46,2,Wire Transfer,South,0,5,5
5969,94947603,Monitor,Accessories,2022-09-06,1876.16,1,PayPal,South,0,3,5
5970,68272190,Tablet,Tablets,2022-09-06,1659.79,3,Credit Card,West,0,5,5
5971,53555463,Monitor,Accessories,2022-09-06,1593.06,2,Credit Card,East,1,12,1
5972,12022353,Smartwatch,Wearables,2022-09-06,441.78,3,PayPal,East,0,8,3
5973,32462726,Tablet,Tablets,2022-09-06,1619.98,4,Cash,West,0,14,1
5974,47057520,Monitor,Accessories,2022-09-06,1707.76,2,PayPal,East,0,2,3
5975,88476684,Smartwatch,Wearables,2022-09-06,613.84,1,Cash,South,0,6,2
5976,26059096,Smartphone,Phones,2022-09-06,1906.91,1,Cash,North,0,9,2
5977,63124490,Smartwatch,Wearables,2022-09-07,147.23,3,Credit Card,West,0,8,1
5978,42626898,Tablet,Tablets,2022-09-07,342.32,4,Wire Transfer,West,0,14,3
5979,11198544,Laptop,Computers,2022-09-07,1098.28,4,PayPal,North,0,11,3
5980,15636254,Smartwatch,Wearables,2022-09-07,1172.8,3,Cash,North,0,8,3
5981,87990837,Tablet,Tablets,2022-09-07,1308.04,2,PayPal,East,0,8,2
5982,73789750,Smartwatch,Wearables,2022-09-07,83.09,2,Wire Transfer,North,0,13,1
5983,90022258,Headphones,Accessories,2022-09-07,1922.72,3,Wire Transfer,West,0,7,4
5984,30802666,Headphones,Accessories,2022-09-07,136.95,2,Credit Card,South,0,8,3
5985,59848284,Headphones,Accessories,2022-09-07,328.97,2,Credit Card,East,0,13,3
5986,22009789,Laptop,Computers,2022-09-07,77.33,2,PayPal,North,0,6,4
5987,43382936,Smartphone,Phones,2022-09-07,1155.37,3,PayPal,North,0,2,1
5988,31165928,Smartphone,Phones,2022-09-07,1867.92,1,Credit Card,East,0,2,3
5989,77098020,Smartwatch,Wearables,2022-09-07,1348.6,4,PayPal,West,0,8,1
5990,22267708,Monitor,Accessories,2022-09-07,1654.18,1,Credit Card,East,0,11,3
5991,93033107,Tablet,Tablets,2022-09-07,75.9,2,Cash,West,0,1,5
5992,55422244,Monitor,Accessories,2022-09-07,1106.93,3,Wire Transfer,South,0,6,3
5993,93903841,Smartwatch,Wearables,2022-09-07,946.15,4,PayPal,East,0,13,5
5994,18060088,Monitor,Accessories,2022-09-07,1022.99,2,PayPal,East,0,6,1
5995,18022882,Monitor,Accessories,2022-09-07,190.82,4,Wire Transfer,North,0,11,3
5996,57716774,Tablet,Tablets,2022-09-07,1384.65,4,Credit Card,East,0,4,2
5997,96513378,Tablet,Tablets,2022-09-07,1031.28,1,PayPal,North,0,12,2
5998,30658582,Headphones,Accessories,2022-09-07,1542.04,2,PayPal,East,0,11,4
5999,81988124,Monitor,Accessories,2022-09-07,996.32,4,Wire Transfer,South,0,13,2
6000,24413864,Smartwatch,Wearables,2022-09-07,341.29,1,Wire Transfer,North,0,11,5
6001,26888275,Smartwatch,Wearables,2022-09-08,1314.1,3,Credit Card,North,0,13,2
6002,75477163,Headphones,Accessories,2022-09-08,386.15,4,Cash,North,0,10,2
6003,41229060,Smartwatch,Wearables,2022-09-08,1751.17,2,Cash,North,0,3,2
6004,52512063,Headphones,Accessories,2022-09-08,1245.58,3,Wire Transfer,South,0,13,3
6005,84940527,Laptop,Computers,2022-09-08,356.55,4,Wire Transfer,East,0,11,4
6006,96522918,Tablet,Tablets,2022-09-08,1926.56,4,Cash,North,0,3,1
6007,56616197,Headphones,Accessories,2022-09-08,1060.81,2,Credit Card,East,0,13,4
6008,68883853,Monitor,Accessories,2022-09-08,192.15,4,Credit Card,West,0,13,5
6009,35899364,Smartwatch,Wearables,2022-09-08,1272.32,2,PayPal,East,0,1,3
6010,12865928,Smartwatch,Wearables,2022-09-08,543.74,2,Credit Card,South,0,3,3
6011,60703288,Laptop,Computers,2022-09-08,1617.2,2,PayPal,South,0,4,2
6012,58072427,Smartwatch,Wearables,2022-09-08,1644.75,2,Cash,South,0,11,2
6013,28083446,Monitor,Accessories,2022-09-08,1958.95,4,PayPal,South,0,11,5
6014,43647879,Monitor,Accessories,2022-09-08,1028.65,3,Wire Transfer,East,0,5,3
6015,15300062,Smartwatch,Wearables,2022-09-08,937.17,3,Credit Card,North,0,3,1
6016,75136149,Smartphone,Phones,2022-09-08,1519.28,1,PayPal,North,0,6,4
6017,68720256,Monitor,Accessories,2022-09-08,308.32,2,Cash,East,0,11,3
6018,85031037,Smartphone,Phones,2022-09-08,1116.49,4,Cash,West,0,14,1
6019,49555923,Smartphone,Phones,2022-09-08,1115.18,4,PayPal,East,0,12,1
6020,82844534,Smartphone,Phones,2022-09-08,224.47,1,PayPal,North,0,5,4
6021,75779034,Monitor,Accessories,2022-09-08,865.07,3,Cash,South,0,3,1
6022,35471281,Smartphone,Phones,2022-09-08,1713.91,4,Credit Card,South,0,6,5
6023,86061419,Tablet,Tablets,2022-09-08,1719.5,1,Cash,North,0,6,1
6024,35048615,Headphones,Accessories,2022-09-08,243.51,3,Credit Card,North,0,14,5
6025,82963514,Smartphone,Phones,2022-09-09,226.91,4,Credit Card,South,0,8,1
6026,56662763,Smartwatch,Wearables,2022-09-09,562.26,2,Wire Transfer,South,0,2,2
6027,53443711,Headphones,Accessories,2022-09-09,1755.79,1,Credit Card,East,0,1,1
6028,72866875,Smartphone,Phones,2022-09-09,301.36,4,Cash,West,0,4,5
6029,46953423,Smartwatch,Wearables,2022-09-09,1453.99,1,PayPal,East,0,7,1
6030,90353461,Headphones,Accessories,2022-09-09,247.27,1,PayPal,West,0,11,1
6031,84426456,Headphones,Accessories,2022-09-09,1265.12,1,PayPal,East,0,10,1
6032,31520928,Headphones,Accessories,2022-09-09,744.33,2,Wire Transfer,West,0,3,5
6033,19244458,Smartphone,Phones,2022-09-09,1588.38,3,Cash,West,0,3,1
6034,81288059,Headphones,Accessories,2022-09-09,505.7,3,Credit Card,South,0,5,4
6035,30807167,Headphones,Accessories,2022-09-09,1296.44,4,PayPal,East,0,5,4
6036,70315326,Smartwatch,Wearables,2022-09-09,509.58,2,Wire Transfer,East,0,13,5
6037,49684512,Smartphone,Phones,2022-09-09,1441.64,3,Cash,South,0,10,2
6038,45346140,Tablet,Tablets,2022-09-09,1753.67,4,Wire Transfer,South,0,3,4
6039,82693120,Smartwatch,Wearables,2022-09-09,297.26,4,Credit Card,South,0,9,3
6040,59273033,Laptop,Computers,2022-09-09,1739.86,1,Credit Card,South,0,4,4
6041,70945449,Headphones,Accessories,2022-09-09,1207.47,2,Wire Transfer,West,0,13,3
6042,10096613,Smartphone,Phones,2022-09-09,297.87,3,Cash,North,0,13,5
6043,95634408,Smartphone,Phones,2022-09-09,883.71,2,PayPal,West,1,3,2
6044,77908497,Smartwatch,Wearables,2022-09-09,363.68,2,Cash,South,1,11,3
6045,60874366,Smartwatch,Wearables,2022-09-09,1415.68,3,Credit Card,West,0,2,3
6046,34901990,Tablet,Tablets,2022-09-09,1529.79,3,Wire Transfer,West,0,10,4
6047,12512536,Monitor,Accessories,2022-09-09,256.3,2,Cash,South,0,13,3
6048,93179370,Headphones,Accessories,2022-09-09,1036.97,4,Cash,East,0,11,5
6049,58865345,Tablet,Tablets,2022-09-10,1638.52,2,Credit Card,South,1,9,5
6050,93241474,Tablet,Tablets,2022-09-10,1875.52,3,Cash,East,0,4,5
6051,42049389,Headphones,Accessories,2022-09-10,1051.36,2,Cash,East,0,3,4
6052,53042832,Monitor,Accessories,2022-09-10,1903.04,3,Credit Card,West,0,7,2
6053,18501586,Tablet,Tablets,2022-09-10,1094.59,4,Wire Transfer,South,0,8,4
6054,98354109,Tablet,Tablets,2022-09-10,818.67,2,Credit Card,West,0,11,5
6055,82337519,Smartphone,Phones,2022-09-10,1704.0,4,PayPal,North,0,14,4
6056,62008140,Laptop,Computers,2022-09-10,1011.32,2,Cash,West,0,2,5
6057,35483846,Laptop,Computers,2022-09-10,970.21,2,Wire Transfer,East,1,7,1
6058,80339453,Tablet,Tablets,2022-09-10,1006.11,3,Wire Transfer,West,0,12,1
6059,76779917,Smartwatch,Wearables,2022-09-10,1701.23,1,Credit Card,West,0,5,3
6060,84016756,Tablet,Tablets,2022-09-10,1672.29,3,PayPal,East,0,11,2
6061,30687181,Laptop,Computers,2022-09-10,836.86,2,PayPal,South,0,5,1
6062,92280734,Headphones,Accessories,2022-09-10,699.93,1,PayPal,South,0,3,5
6063,48000942,Smartphone,Phones,2022-09-10,1009.26,1,Wire Transfer,North,0,5,4
6064,53298644,Tablet,Tablets,2022-09-10,1166.91,4,Cash,West,0,12,4
6065,65003032,Monitor,Accessories,2022-09-10,514.76,2,Credit Card,East,0,2,3
6066,96020669,Smartwatch,Wearables,2022-09-10,1598.21,3,Cash,East,0,4,4
6067,53221337,Headphones,Accessories,2022-09-10,998.64,1,PayPal,East,0,6,1
6068,24826245,Smartwatch,Wearables,2022-09-10,701.39,1,PayPal,North,0,1,4
6069,22919301,Tablet,Tablets,2022-09-10,258.3,3,Wire Transfer,East,0,10,1
6070,80222787,Smartphone,Phones,2022-09-10,515.75,3,PayPal,North,0,4,1
6071,98434857,Monitor,Accessories,2022-09-10,1901.1,1,Wire Transfer,West,0,6,2
6072,18949617,Smartwatch,Wearables,2022-09-10,644.94,3,PayPal,South,0,9,3
6073,15875684,Tablet,Tablets,2022-09-11,379.28,4,Credit Card,East,0,14,5
6074,27418007,Laptop,Computers,2022-09-11,948.31,1,Wire Transfer,South,0,11,1
6075,33976493,Tablet,Tablets,2022-09-11,648.82,4,Credit Card,South,0,11,3
